account_id,customer_id,account_type,branch_id,account_status,opened_date
645,66169,Savings,238,Active,2024-04-17
646,59594,Cheque,116,Active,06/08/2024
647,84383,CHEQUE,86,Dormant,2016-03-28
648,5572,Credit,212,Active,2016-07-29
649,99406,Cheque,205,Active,2016-05-04
650,82589,Cheque,57,Active,2025-06-07
651,30980,Savings,186,Active,2016-12-04
652,61242,Cheque,114,Active,2024-08-13
653,98414,Savings,246,Active,2023-03-23
654,95372,Savings,207,Active,2022-09-25
655,7517,Credit,137, Active ,2016-04-18
656,33400,Savings,143,active,2018-05-08
657,14711,Cheque,174,Active,2018-12-07
658,45741,Savings,235,Active,2017-12-05
659,22927,Business,170,Active,2024-09-19
660,85433,Savings,33,Active,2019-02-15
661,9437,savings,36,Active,2016-07-31
662,95007,Savings,240,Active,2015-08-03
663,26995,Cheque,3,Active,2015-11-04
664,1053,Credit,27,Active,2019-11-18
665,98029,Business,79,Active,2024-08-05
666,29135,Savings,175,Active,2023-03-06
667,41251,Savings,248,Dormant,2019-04-09
668,64949,Savings,231,Active,2020-10-24
669,44789,Cheque,32,Active,2017-06-12
670,37947,Savings,153,Active,2024-02-17
671,78379,Credit,195,Active,2019/10/14
672,70088,,25,,2019-02-25
673,39615,Business,195,Active,2022-10-22
674,42456,Savings,163,Active,2023-02-06
675,26780,Cheque,71,Active,2016-05-28
676,85134,Cheque,200,Active,2016-06-27
677,53575,Savings,43,Active,2021-06-26
678,17956,savings,211,Active,2025-08-04
679,20426,Savings,11,Active,2022-10-14
680,24607,Savings,89,DORMANT,2015-03-05
681,55862,Cheque,87,Active,2025-03-13
682,66973,Credit,95,Active,2018-08-01
683,20015,Credit,190,Active,2021-09-24
684,94251,Cheque,26,Active,2016-12-09
685,82517,Cheque,63,Active,2015-02-12
686,17583,Cheque,40,Dormant,2021-08-06
687,78819,Cheque,95,Dormant,2017-10-11
688,54737,Cheque,158,Active,2016-01-22
689,15440,Cheque,82,Active,2017-09-25
690,919,Cheque,177,Active,2016-05-23
691,67127,Cheque,102,Active,2025-09-03
692,30362,Business,15,Active,2019-09-18
693,42722,Savings,125,Active,2019-11-25
694,85447,Business,180,Closed,2025-10-31
695,27024,Savings,140,Active,2016-02-29
696,61909,Business,127,Active,2025/02/16
697,13607,Savings,61,Active,2023-01-07
698,77487,Savings,145, Active ,2020-02-21
699,70909,Cheque,125,Dormant,2020-06-30
700,63727,Credit,5,Closed,2019-07-23
701,77483,cheque,210,Dormant,2021-08-07
702,12920,Cheque,129,Active,2019-05-09
703,28253,Cheque,211,Active,2019-12-30
704,96584,Cheque,241,ACTIVE,2017-08-04
705,89167,Cheque,155,Active,2022-07-23
706,355,Savings,157,Active,2020-02-08
707,40611,Savings,211,Dormant,2019-05-22
708,81918,Cheque,68,Active,2024-10-06
709,13952,Savings,143,Active,2024-06-26
710,77331,Savings,48,Active,12 Feb 2015
711,56918,Savings,46,Active,2021-01-22
712,2642,Savings,8,Active,2025-11-27
713,87159,Savings,66,Active,2019-12-07
714,31193,Business,221,Active,2021/12/20
715,40593,Savings,54,Active,2015-06-26
716,28440,Credit,31,Active,2018-01-28
717,73020,Savings,208,Active,2018-01-31
718,33767,Cheque,173,Active,2015-06-18
719,61748,Credit,200,Active,2017-04-04
720,72773,Cheque,233,Active,2024-10-24
721,98290,Cheque,12,Closed,2019-02-13
722,45297,Cheque,231,Active,2020-02-09
723,36103,Credit,206,Dormant,2025-05-14
724,91514,Savings,25,,2025-01-27
725,69654,Savings,161,Closed,2019-11-18
726,1287,Savings,59,Active,26/11/2016
727,83777,Savings,221,Active,2016-12-30
728,60788,Savings,67,Active,2018-01-28
729,44170,Cheque,102,Active,2021-09-23
730,48267,Savings,73,Active,2018-12-05
731,72248,Business,37,Active,2019-09-09
732,25083,Business,101,Active,2023-05-23
733,5339,Cheque,228,Active,12/08/2018
734,53147,Cheque,154,Active,2019-05-21
735,17807,Cheque,42,Active,2020-11-27
736,73389,Savings,37,Active,2015-05-16
737,62562,Cheque,47,Active,2021-04-14
738,52817,Savings,202,Active,2023-03-23
739,50728,,28,Closed,2017-08-08
740,60865,Cheque,10,Active,2019-08-11
741,83119,Cheque,179,Active,2023-01-31
742,80708,Credit,214,Active,2019-11-13
743,87923,Savings,48,Dormant,2024-11-18
744,86613,Savings,192,Closed,2015-12-15
745,70270,Business,125,ACTIVE,28-01-2015
746,76699,Cheque,3,Active,2023-07-12
747,23866,Cheque,229,Dormant,2015-12-25
748,10356,Cheque,219,Dormant,2024-12-17
749,40928,Savings,159,active,2016-05-23
750,65885,Cheque,127,Active,2020-08-17
751,73461,Cheque,199,Active,2021-05-10
752,61827,Credit,224,Active,2024-11-13
753,33640,Savings,97,Active,2020-05-26
754,84486,Savings,65,Active,2018-12-19
755,36561,Savings,172,Active,2023-05-26
756,48689,Credit,195,Active,2021-11-24
757,60403,Credit,68,Active,2018-10-30
758,24908,Cheque,218,Dormant,2024-01-15
759,26786,Savings,127,Active,2016-12-21
760,26770,Savings,55,Active,2021-11-10
761,81116,Cheque,47,Active,2023-01-07
762,15405,Savings,78,Active,2018-01-21
763,83106,Cheque,109,ACTIVE,2024-05-10
764,99872,Savings,95,Active,2016-03-26
765,82427,Savings,175,Active,2019-05-28
766,37539,Savings,219,Active,2015-01-20
767,99185,Business,126,Active,2015-02-09
768,93924,Cheque,214,Active,2020-07-20
769,34884,Cheque,132,Active,2015-05-14
770,38451,Savings,3,Active,2021-10-22
771,81639,Savings,177,Active,2022-10-10
772,40207,Savings,235,Active,2020-01-02
773,72005,Credit,163,Active,2024-03-31
774,43201,Cheque,46,Active,2019-11-21
775,81814,Cheque,28,Active,2015-10-06
776,45590,Savings,178,Active,2024-03-07
777,72104,Savings,49,Active,2021-02-26
778,69371,SAVINGS,214,Active,2017-09-23
779,86950,Business,95,Active,2025-08-17
780,23815,Cheque,49,Active,2018-09-22
781,46094,Cheque,1,Dormant,2021-05-27
782,65138,Savings,85,Active,2024-12-10
783,6152,Savings,17,Active,2016-09-09
784,60521,Savings,63,Active,2019-06-15
785,966,Savings,158,Active,2022-03-17
786,90501, Credit ,101,Active,2023-06-26
787,INVALID_CUST_0000210,Cheque,76,Active,2016-12-07
788,65371,Credit,91,Active,2022-01-23
789,89272,Business,152,Active,2021-11-24
790,14588,Cheque,49,Active,2024-09-20
791,30912,Savings,11,Active,2024-02-09
792,72574,CREDIT,122,Active,2024-09-10
793,18767,Savings,151,Active,2023-05-21
794,37598,Cheque,92,Active,21 Jun 2021
795,1862,Savings,222, Active ,2024-07-01
796,98737,Credit,71,,2019-12-05
797,99279,Cheque,62,Active,2022-12-26
798,43716,Credit,141,Active,2025-03-14
799,70705,,21,Active,2016-10-09
800,66626,Cheque,55,Active,2020-04-25
801,40510,Cheque,157,Active,21-09-2018
802,77447,Business,222,active,2025-05-17
803,38122,Credit,111,Active,2025-07-06
804,34120,Business,87, Active ,2024-08-07
805,28583,Credit,70,Active,2015-02-09
806,3024,Cheque,218,Active,2018-03-01
807,71652,Cheque,133,Active,2017-02-28
808,37393,Credit,52,Active,2019-02-24
809,78162,Cheque,143,Active,2016-01-11
810,46615,Savings,160,Active,2016-12-13
811,82698,Cheque,42,Active,2016-11-02
812,83712,Cheque,219,Active,2023-09-05
813,57745,Cheque,231,Closed,2023-12-30
814,88395,Cheque,107,Active,2020-10-03
815,18527,Cheque,31,Active,2017-06-25
816,91671,Cheque,152,Dormant,2018-04-01
817,16055,Cheque,186,Active,2021-09-28
818,55612,Savings,148,Active,2021-04-18
819,54291,Business,145,Active,2017-08-13
820,13183,Savings,62,Active,2025-01-01
821,80279,Credit,153,Active,2024-01-01
822,86109,Cheque,190,Closed,2024-12-26
823,27011,Savings,210,Active,2022-12-16
824,45006,Credit,149,Active,2020-07-20
825,21620,Cheque,237,Closed,2015-07-27
826,99272,Credit,150,Active,2019-01-28
827,67215,Cheque,222,Active,2020-12-18
828,40210,Savings,212,Active,2019-01-20
829,22218,Business,211,Active,2023-04-30
830,47930,Cheque,189,Active,2016-03-16
831,11909,Credit,247,Active,2022-12-17
832,86022,Cheque,182,Active,2017-01-19
833,95420,Savings,7,active,2020-05-16
834,56466,Business,98,Active,2025-10-11
835,73000, Savings ,227,Active,2024-05-14
836,784,Savings,7,Active,2024-03-09
837,69461,Cheque,98,Active,2025-03-21
838,80293,Savings,150,Active,2020-04-22
839,33328,Cheque,109,Active,2021-08-02
840,93282,Cheque,44,Active,2019-04-24
841,69248,Savings,73,Active,28-04-2021
842,2940,Savings,238,Active,2015-05-03
843,95780,Cheque,230,Active,2025-12-21
844,21906,Credit,180, Active ,2022-09-15
845,6448,Savings,23,Active,06-02-2023
846,37528,Savings,124,Active,2019-12-11
847,84606,Savings,57,Active,04 Jun 2020
848,82694,Savings,106,Active,2025-03-29
849,62031,Business,56,Active,2020-06-01
850,9473,Cheque,238,Active,2025-10-06
851,21820,Cheque,38,Dormant,2020-04-25
852,88638,Cheque,170,Active,2019-01-26
853,60857,Cheque,58,Active,2019-01-09
854,3673,Cheque,151,Active,2019-06-08
855,15319,Cheque,176,Active,2024-01-11
856,93756,Cheque,54,Active,2023-06-29
857,58765,Savings,25,Active,2015-01-01
858,37220,credit,45,Active,2015-11-24
859,58263,Savings,143,Active,2020-05-13
860,47185,Cheque,65,Active,2016-07-14
861,72874,Cheque,216,Active,2023-01-05
862,69156,cheque,189,Active,2023-07-12
863,52767,Cheque,26,Active,2025-09-05
864,51304,Credit,14,Active,2022-03-02
865,65207,Credit,89,Active,2019-05-02
866,36779,SAVINGS,175,Dormant,2016-11-10
867,91999,Savings,225,Active,2024-09-14
868,26665,Savings,210, Active ,2020-12-09
869,62753,Savings,145,Dormant,2016-09-21
870,71802,Cheque,151,Active,2019-12-19
871,5092,Savings,228,active,2022-03-09
872,58445,cheque,34,Active,2025-06-02
873,41153,Cheque,39,Active,2015-01-29
874,70122,Cheque,62,Active,2022-04-17
875,23999,Savings,120,Active,2023-09-03
876,58463,Savings,223,Active,2015-05-11
877,74584,Cheque,246,Active,2015-11-13
878,37378,Business,46,Active,2018-11-28
879,98963,Cheque,181,Active,2018-02-01
880,86162,Savings,180,Closed,31/02/2026
881,79554,Cheque,12,Active,2022-01-28
882,7894,Savings,77,Active,2016-12-20
883,95561,SAVINGS,184,Active,2015-01-06
884,37255,Business,197,Active,2025-10-11
885,9416,Cheque,209,Active,2023-02-26
886,31382,Cheque,32,Active,2020-11-06
887,35543,Cheque,67,Dormant,2023-05-20
888,44443,Cheque,142,Active,2016-10-06
889,83692,Cheque,154,Active,2023-07-06
890,87078,Cheque,160,Active,2017-03-16
891,54695,Cheque,71,Active,12-11-2023
892,38058,Cheque,3,Closed,2025-12-25
893,23925,Credit,41,ACTIVE,2024-04-08
894,55876,Cheque,40,Active,2020-06-01
895,87075,Savings,23,Dormant,2016-04-26
896,43500,Cheque,196,Active,2019-10-15
897,57816,Savings,41,Active,28-08-2021
898,36390,Savings,234,Active,unknown
899,66210,Savings,103,Dormant,11 Sep 2025
900,36471,Savings,45,Active,2020-02-15
901,61687, Savings ,109,Active,2025-03-05
902,58317,Credit,102,Active,2024-07-02
903,97656,Savings,245,Active,2022-09-08
904,35789,Cheque,43,Active,2016-04-09
905,45498,Cheque,131,Active,2018-05-09
906,62786,Cheque,162, Active ,2023-01-21
907,13524,Cheque,116,Active,2018-02-19
908,14007,Savings,148,Active,2021-11-14
909,25804,Credit,125,open,2020-12-20
910,21053,Cheque,131,Closed,2015-06-12
911,81235,Savings,9,active,2020-07-14
912,48295,Cheque,60,Closed,2018-11-26
913,53692,CHEQUE,165,Active,2023-07-29
914,76801,Savings,19,Active,2025-03-24
915,17459,Savings,103,Active,2018-01-01
916,25046,Cheque,230,Active,2024-12-19
917,1876,Cheque,184,Active,2021-02-07
918,19730,Cheque,181,Active,2016-01-10
919,57133,Cheque,91,Active,2025-06-19
920,57723,Credit,20,Active,2015-03-23
921,2235,Credit,7,Active,2021-09-17
922,17805,Savings,54,Dormant,2020-11-12
923,23583,Savings,148,Active,2020-05-13
924,82447,cheque,134,Dormant,2016-08-25
925,63853,Savings,70,Active,2022-03-07
926,18173,Savings,164,Active,2018-11-28
927,37713,Cheque,190,ACTIVE,2020-03-30
928,38091,Cheque,173,Active,2016-08-29
929,20881,Savings,34,active,2017-05-06
930,69256,Business,94,Active,2015/12/13
931,4301,Cheque,7,Active,2019-08-03
932,4883,Cheque,111,Dormant,2022-03-09
933,98204,Savings,158,Active,2025-03-08
934,56752, Credit ,5,DORMANT,2021-04-09
935,27586,Cheque,190,active,2017-05-04
936,93728,Cheque,139,Active,2016-09-23
937,72614,Cheque,136,Active,2022-10-23
938,74615,Business,60,Active,2022-11-22
939,81035,Cheque,229,Active,2015-02-10
940,54390,Business,114,Active,2015-08-08
941,79008,Savings,50,Active,2023-05-10
942,50952,Cheque,96,Active,2025-10-17
943,12273,Savings,51,Active,2018-07-27
944,1654,Cheque,157,Active,01 Jul 2025
945,26953,Savings,209,Active,2015-02-04
946,20068,Cheque,182,Closed,2022-10-14
947,90122,Cheque,91,Active,2025-10-26
948,27293,Cheque,90,Active,2019-08-08
949,5231,Savings,29,Active,2020-12-23
950,95467,Savings,196,Active,2025-03-16
951,61745,Cheque,151,Active,2022-09-10
952,83964,Cheque,163,active,13 Feb 2015
953,87468,SAVINGS,64,Active,2017-02-18
954,43814,Cheque,16,Active,2019-01-31
955,86309,,51,Active,2019-05-05
956,74399,Savings,48,Active,2022-05-16
957,71986,Savings,14,Active,2017-06-17
958,59828,Cheque,193,Active,2023-02-10
959,92621,Savings,207,Active,2020-07-07
960,82533,Cheque,178,Active,2019-02-06
961,6252,Savings,235,active,2020-10-01
962,89389,Savings,204,Closed,2015-04-13
963,76635,Savings,63,Active,2020-03-03
964,98474,Credit,157,Active,2016-08-11
965,57388,Savings,86,Dormant,2016-09-25
966,16831,Cheque,43,Dormant,2019-03-14
967,76777,Credit,146,Active,2015-12-04
968,29369,Savings,35,Active,2025-07-02
969,6052,Cheque,232,Active,2024-09-01
970,55226,Savings,184,Active,2019-01-03
971,51462,Savings,167,Active,2017-03-05
972,48565,Cheque,250,Active,2016-03-31
973,25306,Savings,119,Active,2018-12-17
974,37307,Cheque,125,Active,2022-11-17
975,61421,Business,203,Active,2018-12-10
976,13637,Savings,38,Active,2024-01-27
977,90211,Savings,116,Dormant,2015-08-02
978,40411,Savings,204,Active,2017-10-15
979,33366,Savings,72,Active,2018-08-21
980,4124,Cheque,20,Active,2018-07-15
981,5607,Savings,33,Closed,2017-09-03
982,5546,Cheque,73,Active,2025-10-29
983,63675,Cheque,12,Active,2024-10-08
984,70820,Cheque,23,Active,2016-11-02
985,13599,Cheque,245,Dormant,2020-10-03
986,56880,Savings,162,,2022-04-08
987,45438,Savings,3,Active,2022/02/10
988,16138,Cheque,203,Dormant,2015-12-28
989,44527,Savings,67,Active,2019-07-30
990,53860,Cheque,133,Active,2017-03-13
991,55888,Cheque,133,Active,2017-05-02
992,92695,Savings,175,Active,2023-10-07
993,51413,Cheque,66,Active,2016-08-17
994,99090, cheque ,105,Active,2015-09-24
995,11288,Savings,173, Active ,2025-02-01
996,13953,Cheque,145,Dormant,2022-11-08
997,25327,Cheque,195,Active,2022-12-14
998,74161,Cheque,28,Active,2017-11-23
999,514,Credit,160,Active,2018-01-13
1000,16441,Cheque,233,Active,2017-10-22
1001,57045,Cheque,82,Active,2015-03-20
1002,2438,SAVINGS,168,dormant,2024-07-23
1003,18558,Cheque,63,active,2020-01-07
1004,27523,Savings,58,Active,2023-02-24
1005,40216,Cheque,179,Active,2022-12-11
1006,86169,Savings,135,Active,2023-06-17
1007,33841,Cheque,237,Active,2023-03-10
1008,62153,Cheque,181,Active ,2020-02-27
1009,29203,Savings,23,Closed,2021-12-11
1010,87503,Cheque,236,Dormant,2021-09-14
1011,21383,Savings,143,Active,2015-02-09
1012,17337,Cheque,186,Active,2016-11-06
1013,36255,CHEQUE,216,Closed,2025-01-31
1014,13778,Credit,163,Active,2017-02-05
1015,40461,Cheque,233,Active,2025-01-12
1016,6073,Savings,135,Active,2021-10-17
1017,34046, Credit ,29,Active,2017-09-30
1018,27226,Cheque,147,Active,2021-08-17
1019,42900,Cheque,176,Active,2021-10-04
1020,16132, Savings ,185,Dormant,2024-01-31
1021,78749,Savings,143,Active,2025-04-16
1022,97652,Savings,22,Active,2025-01-20
1023,66624,Savings,197,Active,2017-07-23
1024,39278,Savings,154,Active,2021-01-28
1025,8220,Cheque,50,Active,2017-11-24
1026,85964,Credit,50,Closed,2021-01-14
1027,14102,Savings,113,Active,2015-01-25
1028,88709,Credit,244,Active,2016-07-22
1029,90806,Savings,126,Closed,2024-06-04
1030,68403,Savings,190,Active,2021-02-23
1031,94052,Business,230,Active,20-11-2017
1032,23812,Savings,64,Active,2022-07-31
1033,19352,Cheque,53,Active,2022-04-08
1034,57263,Cheque,201,Active,17/10/2025
1035,26482,Business,232,Active,2023-08-18
1036,14033,BUSINESS,185,Active,2021-08-15
1037,24385,Credit,110,Dormant,2018-06-17
1038,75666,Savings,215,Active,2024-12-01
1039,86640,Savings,216,Active,2017-02-22
1040,6599,Business,214,Active,2016-12-30
1041,98674,Cheque,216,Closed,2017-11-22
1042,83273,Savings,159,Active,2021-11-29
1043,65870,Savings,65,Active,2016-07-16
1044,90095,Cheque,49,Active,2022-04-02
1045,58894,Credit,178,Dormant,2021-05-29
1046,68056,Cheque,98,Active,2023-08-08
1047,83605,Cheque,106,Dormant ,2019-11-11
1048,92109,Credit,13,Active,2017-07-25
1049,66235,Business,186,Active,2022-11-07
1050,953,Savings,165,Dormant,2025-01-09
1051,43320,Savings,41,Active,2023-12-23
1052,78738,Business,133,Active,2017-05-20
1053,65833,Cheque,67,Active,2025-07-17
1054,11440,Cheque,115,active,2023-06-10
1055,45395,Credit,207,Active,2015-09-10
1056,74992,Cheque,225,Dormant,2024-01-13
1057,18577,Cheque,138,Active,2021-11-25
1058,22271,Credit,65,Active,2020-06-29
1059,60177,Cheque,207,Active,2017-01-14
1060,3217,Cheque,250,Active,2020-05-02
1061,54839,Cheque,240,Closed,2023-08-24
1062,75455,Savings,3,Active,2017-08-31
1063,3192,Credit,76, Active ,2025-09-15
1064,1807,Cheque,248,Active,2025-12-31
1065,57410,Savings,132,Active,23 Feb 2019
1066,38300,Cheque,55,Active,2023-11-07
1067,5165,Cheque,98,Dormant,2025-01-22
1068,80187,Cheque,97,Active,2018-06-26
1069,16214,Savings,17,Active,2019-08-26
1070,92320,Business,91,Active,2024-01-06
1071,37797,Savings,124,Active,2019-10-06
1072,31098,Savings,243,open,2023-07-29
1073,20171,Cheque,15,Active,2023-04-11
1074,30322,Savings,28,Active,2021-11-26
1075,9488,Savings,37,Active,2020-04-13
1076,95837,Business,64, Active ,2016-09-10
1077,86821,Savings,230,Active,2017-05-14
1078,16255,Cheque,56,Active,2016-01-03
1079,38549, Savings ,183,Active,2022-03-03
1080,62583,Business,152,Active,2020-06-10
1081,375,Credit,45,Active,2023-05-27
1082,24519,Business,133,Active,2021-04-08
1083,12085,Business,156,Active,2024-01-13
1084,20579,Savings,152,Active,2025-01-17
1085,32678,Savings,157,Closed,14-10-2017
1086,96713,Cheque,129,Active,2024-04-02
1087,51125,Savings,4,Active,2021-07-23
1088,76325,Cheque,119,Active,2017-07-23
1089,31115,Cheque,135,Active,2019-06-05
1090,99749,Savings,63,Active,2022-06-22
1091,68473,Business,179,Active,2018-11-27
1092,13763, Savings ,46,ACTIVE,2020-06-27
1093,66418,Savings,193,Dormant,2022-11-14
1094,25078,Credit,250,Active,2017-09-17
1095,15226,Cheque,210,Active,2022-07-09
1096,25942,Savings,224,Active,2019-05-06
1097,16801,Cheque,234,Active,2015-02-07
1098,32294,Savings,185,Active,2019-09-11
1099,2140,Cheque,80,Active,2022-02-01
1100,112,Savings,13,Active,2024-10-22
1101,86814,Cheque,173,Active,2022-05-27
1102,42240,Credit,6,Active,2022-04-19
1103,1165,Cheque,180,Active,2021/05/25
1104,46428,Savings,169,Active,2016-05-11
1105,32042,CHEQUE,78,Active,2025-10-21
1106,58244,Credit,37,Active,2018-12-19
1107,43933,Business,52,Active,08-03-2015
1108,22068,Cheque,12,Active,2021-02-03
1109,42136,Cheque,80, Active ,2019-11-30
1110,15656,Cheque,54,Active,2016-09-21
1111,13772,Savings,100,Active,2022-06-24
1112,27818,Savings,246,Active,2022-04-03
1113,62439,Credit,107,Active,2022-09-21
1114,85568,Cheque,79,Active,2018-01-25
1115,64178,Credit,250,Active,2019-10-08
1116,65424,savings,23,Active,2020-07-28
1117,49562,Savings,205,Active,2019-05-15
1118,83320,Cheque,224,Active,2017-11-22
1119,47728,Credit,65,Dormant,2019-01-19
1120,66981,Savings,111,Active,2017-04-27
1121,71352,Cheque,130,Active,2017-02-16
1122,70997,Savings,155,Active,2016-08-27
1123,52841,Cheque,145,Active,2024-10-07
1124,78577,Savings,197,Dormant,08-09-2018
1125,42667,Credit,234,Active,2019-03-31
1126,20954,Business,41,Active,2017-11-24
1127,63599,Business,152,Dormant,2022-11-07
1128,96906,Savings,118,Active,2019-03-25
1129,46619,Savings,21, Active ,2025-12-09
1130,57481,Savings,205,Active,2024-05-20
1131,59782,Cheque,186,Active,2015-12-01
1132,63924,Cheque,136,Closed,2025-09-10
1133,68454,Credit,17,Active,2015-06-15
1134,40503,Cheque,137,Active,2020-10-21
1135,15136,Cheque,227, Active ,2025-02-05
1136,81226, Cheque ,141,Active,2025-03-26
1137,91571,Business,34,Active,2022-03-09
1138,52950,Savings,31,Active,2021-08-23
1139,7251,Cheque,84,Active,2015-12-13
1140,69206,Savings,194,Active,2024-03-17
1141,72535,Savings,124,Active,2021-01-03
1142,91427,Cheque,151,Active,2019-02-18
1143,96672,Business,141,Active,2017-08-31
1144,43188,Savings,106,Active,2025-11-16
1145,53905,Cheque,230,Active,2022-06-20
1146,74806,Cheque,247,Active,2015-12-18
1147,56667,Cheque,141,active,2022-05-06
1148,29471,Savings,133,Active,2025-03-21
