,account_id,customer_id,account_type,branch_id,account_status,opened_date
478,479,85194,Cheque,139,Active,2024-12-12 00:00:00
479,480,95135,Cheque,60,Active,2023-06-22 00:00:00
480,481,84844,Credit,15,Dormant,2015-07-13 00:00:00
481,482,68894,Cheque,19,Active,2015-11-09 00:00:00
482,483,99438,Savings,129,Active,2015-01-31 00:00:00
483,484,12020,Cheque,166,Active,2016-11-03 00:00:00
484,485,1760,Savings,97,Active,2024-02-25 00:00:00
485,486,37625,Savings,161,Active,2021-04-27 00:00:00
486,487,3255,Savings,235,Active,2019-10-26 00:00:00
487,488,16152,Credit,139,Active,2017-12-06 00:00:00
488,489,44538,Savings,52,Active,2023-12-12 00:00:00
489,490,90061,Cheque,217,Active,2025-07-13 00:00:00
490,491,5625,Savings,207,Active,2021-01-21 00:00:00
491,492,48105,Cheque,129,Active,2017-03-23 00:00:00
492,493,44814,Savings,44,Active,2025-01-08 00:00:00
493,494,49464,Credit,138,Active,2024-03-05 00:00:00
494,495,38330,Business,178,Active,2021-12-04 00:00:00
495,496,67479,Credit,72,Active,2021-05-08 00:00:00
496,497,75469,Savings,203,Dormant,2021-10-02 00:00:00
497,498,71158,Savings,169,Active,2018-09-05 00:00:00
498,499,44796,Savings,43,Active,2017-11-21 00:00:00
499,500,88106,Cheque,126,Active,2017-06-02 00:00:00
500,501,65205,Savings,73,Active,2020-08-06 00:00:00
501,502,46119,Cheque,127,Active,2022-09-12 00:00:00
502,503,1651,Savings,26,Active,2015-04-29 00:00:00
503,504,23009,Savings,149,Active,2020-08-19 00:00:00
504,505,64077,Cheque,165,Dormant,2022-06-04 00:00:00
505,506,88754,Savings,63,Active,2021-07-21 00:00:00
506,507,81482,Savings,248,Active,2019-02-10 00:00:00
507,508,76178,Business,143,Active,2022-12-10 00:00:00
508,509,33089,Cheque,203,Active,2025-08-07 00:00:00
509,510,79254,Credit,48,Dormant,2019-12-17 00:00:00
510,511,5999,Cheque,90,Active,2018-01-08 00:00:00
511,512,37276,Cheque,54,Active,2016-06-01 00:00:00
512,513,27597,Savings,164,Active,2024-03-23 00:00:00
513,514,49795,Savings,233,Active,2015-01-16 00:00:00
514,515,22325,Cheque,141,Active,2015-05-07 00:00:00
515,516,34180,Credit,158,Active,2022-12-16 00:00:00
516,517,72494,Cheque,113,Active,2017-04-29 00:00:00
517,518,56624,Business,107,Active,2023-12-18 00:00:00
518,519,95095,Nan,121,Active,2021-12-07 00:00:00
519,520,36902,Savings,193,Active,2015-05-03 00:00:00
520,521,98546,Cheque,4,Active,2024-03-15 00:00:00
521,522,17654,Savings,179,Active,2024-05-09 00:00:00
522,523,14768,Business,79,Dormant,2016-10-25 00:00:00
523,524,53654,Credit,189,Active,2023-06-18 00:00:00
524,525,30271,Savings,9,Active,2022-07-20 00:00:00
525,526,36874,Cheque,5,Active,2025-07-09 00:00:00
526,527,85620,Credit,151,Nan,2020-10-31 00:00:00
527,528,94613,Credit,31,Active,2017-06-15 00:00:00
528,529,15604,Savings,198,Active,2020-04-24 00:00:00
529,530,98590,Cheque,169,Active,2016-09-02 00:00:00
530,531,76671,Savings,239,Dormant,2024-02-06 00:00:00
531,532,86017,Cheque,150,Active,2022-03-31 00:00:00
532,533,70734,Cheque,167,Active,2015-08-25 00:00:00
533,534,29558,Cheque,112,Active,2022-11-22 00:00:00
534,535,28814,Business,204,Active,2017-01-15 00:00:00
535,536,17674,Cheque,169,Active,2021-05-26 00:00:00
536,537,68158,Cheque,29,Active,2022-11-11 00:00:00
537,538,82038,Savings,82,Closed,2020-01-10 00:00:00
538,539,49067,Credit,211,Active,2020-11-08 00:00:00
539,540,35030,Savings,248,Active,2016-06-27 00:00:00
540,541,92326,Cheque,178,Active,2025-07-02 00:00:00
541,542,91163,Savings,83,Active,2019-04-03 00:00:00
542,543,23645,Cheque,5,Active,2023-06-21 00:00:00
543,544,90292,Savings,50,Active,2017-05-06 00:00:00
544,545,37873,Cheque,59,Active,2021-07-19 00:00:00
545,546,63994,Savings,177,Active,2024-03-31 00:00:00
546,547,75429,Cheque,91,Dormant,2024-05-25 00:00:00
547,548,79134,Savings,140,Active,2022-01-05 00:00:00
548,549,14105,Savings,90,Active,2020-08-27 00:00:00
549,550,88540,Cheque,209,Active,2019-06-14 00:00:00
550,551,8143,Cheque,19,Closed,2023-03-04 00:00:00
551,552,47877,Cheque,131,Dormant,2018-11-25 00:00:00
552,553,459,Cheque,66,Active,2024-08-30 00:00:00
553,554,35798,Cheque,118,Active,2019-10-26 00:00:00
554,555,33503,Savings,129,Active,2019-10-04 00:00:00
555,556,84439,Cheque,114,Active,2015-06-08 00:00:00
556,557,80898,Cheque,88,Open,2022-06-01 00:00:00
557,558,71889,Cheque,35,Active,2015-08-18 00:00:00
558,559,63508,Business,194,Active,2021-09-17 00:00:00
559,560,54035,Savings,214,Active,2022-01-20 00:00:00
560,561,12665,Savings,223,Active,2022-12-02 00:00:00
561,562,31450,Cheque,110,Dormant,2017-07-02 00:00:00
562,563,59776,Cheque,143,Active,2022-12-19 00:00:00
563,564,97606,Cheque,219,Active,2015-05-30 00:00:00
564,565,78921,Cheque,94,Active,2016-06-21 00:00:00
565,566,15079,Business,84,Active,2022-06-20 00:00:00
566,567,78998,Cheque,173,Dormant,2022-06-01 00:00:00
567,568,73799,Cheque,170,Active,2015-11-10 00:00:00
568,569,42626,Cheque,44,Active,2022-11-22 00:00:00
569,570,61840,Credit,210,Active,2024-02-28 00:00:00
570,571,83862,Credit,55,Active,2022-03-03 00:00:00
571,572,54001,Cheque,30,Dormant,2019-03-19 00:00:00
572,573,6675,Savings,189,Active,2015-02-07 00:00:00
573,574,69795,Cheque,144,Active,2016-04-13 00:00:00
574,575,89625,Savings,247,Active,2024-09-09 00:00:00
575,576,34018,Cheque,129,Closed,2019-12-12 00:00:00
576,577,59172,Savings,45,Active,2017-11-03 00:00:00
577,578,32040,Savings,198,Active,2017-08-15 00:00:00
578,579,85819,Cheque,246,Active,2020-04-07 00:00:00
579,580,70744,Cheque,8,Active,2021-09-07 00:00:00
580,581,82362,Cheque,69,Active,2016-07-17 00:00:00
581,582,99781,Savings,96,Active,2025-09-14 00:00:00
582,583,79691,Business,50,Active,2021-05-26 00:00:00
583,584,86695,Credit,194,Active,2020-09-09 00:00:00
584,585,35642,Savings,116,Active,2022-02-16 00:00:00
585,586,30710,Savings,157,Active,2015-02-20 00:00:00
586,587,84232,Cheque,45,Active,2020-11-12 00:00:00
587,588,87973,Credit,125,Active,2021-11-12 00:00:00
588,589,28333,Savings,230,Active,2018-11-10 00:00:00
589,590,99440,Business,81,Active,2019-05-22 00:00:00
590,591,62895,Savings,147,Active,2016-07-24 00:00:00
591,592,73595,Savings,4,Active,2016-12-21 00:00:00
592,593,53394,Savings,25,Active,2024-02-16 00:00:00
593,594,69790,Cheque,29,Active,2024-10-03 00:00:00
594,595,18051,Cheque,66,Active,2017-06-10 00:00:00
595,596,26620,Savings,89,Active,2022-06-10 00:00:00
596,597,60936,Credit,44,Active,2021-10-23 00:00:00
597,598,9148,Savings,230,Active,2017-08-04 00:00:00
598,599,51285,Credit,75,Active,2020-04-06 00:00:00
599,600,7444,Savings,136,Active,2025-01-14 00:00:00
600,601,48326,Credit,176,Active,2024-01-14 00:00:00
601,602,18758,Business,88,Active,2025-07-14 00:00:00
602,603,7465,Credit,62,Active,2017-12-03 00:00:00
603,604,87601,Cheque,57,Active,2024-07-17 00:00:00
604,605,24555,Cheque,52,Active,2015-05-30 00:00:00
605,606,17007,Business,116,Active,2020-01-01 00:00:00
606,607,89991,Savings,135,Active,2016-03-19 00:00:00
607,608,6041,Savings,236,Active,2020-02-02 00:00:00
608,609,42754,Cheque,133,Active,2019-12-17 00:00:00
609,610,58812,Credit,140,Active,2023-11-27 00:00:00
610,611,9407,Cheque,139,Dormant,2016-06-29 00:00:00
611,612,89186,Cheque,218,Dormant,2021-08-16 00:00:00
612,613,3744,Cheque,156,Active,2021-09-03 00:00:00
613,614,82289,Savings,7,Active,2016-04-10 00:00:00
614,615,85966,Cheque,69,Active,2023-03-30 00:00:00
615,616,47935,Cheque,156,Active,2016-10-28 00:00:00
616,617,94474,Savings,47,Active,2015-12-21 00:00:00
617,618,66912,Savings,57,Active,2021-06-06 00:00:00
618,619,49403,Savings,49,Active,2025-06-13 00:00:00
619,620,57548,Credit,22,Closed,2024-10-13 00:00:00
620,621,45675,Cheque,75,Active,2018-01-29 00:00:00
621,622,72797,Cheque,107,Active,2021-09-09 00:00:00
622,623,52603,Savings,239,Closed,2016-05-09 00:00:00
623,624,37514,Credit,250,Active,2020-04-22 00:00:00
624,625,42906,Savings,4,Active,2024-02-20 00:00:00
625,626,10986,Cheque,66,Active,2022-06-29 00:00:00
626,627,77556,Cheque,153,Active,2015-01-01 00:00:00
627,628,99535,Savings,215,Active,2021-04-20 00:00:00
628,629,92642,Business,210,Active,2020-11-24 00:00:00
629,630,52326,Savings,87,Active,2024-06-28 00:00:00
630,631,19158,Cheque,237,Active,2018-12-07 00:00:00
631,632,74057,Credit,86,Active,2025-04-02 00:00:00
632,633,12378,Savings,16,Active,2025-04-15 00:00:00
633,634,20031,Cheque,77,Dormant,2019-09-10 00:00:00
634,635,60713,Savings,249,Active,2020-10-29 00:00:00
635,636,83676,Savings,83,Active,2016-07-03 00:00:00
636,637,10890,Cheque,158,Active,2017-01-13 00:00:00
637,638,54424,Cheque,66,Dormant,2020-02-12 00:00:00
638,639,62516,Cheque,241,Closed,2021-04-16 00:00:00
639,640,80201,Cheque,10,Active,2020-11-18 00:00:00
640,641,36925,Cheque,129,Active,2018-08-03 00:00:00
641,642,80889,Cheque,227,Active,2019-08-30 00:00:00
642,643,30725,Cheque,224,Active,2025-10-18 00:00:00
643,644,14125,Cheque,175,Active,2020-02-04 00:00:00
644,645,66169,Savings,238,Active,2024-04-17 00:00:00
645,646,59594,Cheque,116,Active,2024-08-06 00:00:00
646,647,84383,Cheque,86,Dormant,2016-03-28 00:00:00
647,648,5572,Credit,212,Active,2016-07-29 00:00:00
648,649,99406,Cheque,205,Active,2016-04-05 00:00:00
649,650,82589,Cheque,57,Active,2025-07-06 00:00:00
650,651,30980,Savings,186,Active,2016-04-12 00:00:00
651,652,61242,Cheque,114,Active,2024-08-13 00:00:00
652,653,98414,Savings,246,Active,2023-03-23 00:00:00
653,654,95372,Savings,207,Active,2022-09-25 00:00:00
654,655,7517,Credit,137,Active,2016-04-18 00:00:00
655,656,33400,Savings,143,Active,2018-08-05 00:00:00
656,657,14711,Cheque,174,Active,2018-07-12 00:00:00
657,658,45741,Savings,235,Active,2017-05-12 00:00:00
658,659,22927,Business,170,Active,2024-09-19 00:00:00
659,660,85433,Savings,33,Active,2019-02-15 00:00:00
660,661,9437,Savings,36,Active,2016-07-31 00:00:00
661,662,95007,Savings,240,Active,2015-03-08 00:00:00
662,663,26995,Cheque,3,Active,2015-04-11 00:00:00
663,664,1053,Credit,27,Active,2019-11-18 00:00:00
664,665,98029,Business,79,Active,2024-05-08 00:00:00
665,666,29135,Savings,175,Active,2023-06-03 00:00:00
666,667,41251,Savings,248,Dormant,2019-09-04 00:00:00
667,668,64949,Savings,231,Active,2020-10-24 00:00:00
668,669,44789,Cheque,32,Active,2017-12-06 00:00:00
669,670,37947,Savings,153,Active,2024-02-17 00:00:00
670,671,78379,Credit,195,Active,2019-10-14 00:00:00
671,672,70088,Nan,25,Nan,2019-02-25 00:00:00
672,673,39615,Business,195,Active,2022-10-22 00:00:00
673,674,42456,Savings,163,Active,2023-06-02 00:00:00
674,675,26780,Cheque,71,Active,2016-05-28 00:00:00
675,676,85134,Cheque,200,Active,2016-06-27 00:00:00
676,677,53575,Savings,43,Active,2021-06-26 00:00:00
677,678,17956,Savings,211,Active,2025-04-08 00:00:00
678,679,20426,Savings,11,Active,2022-10-14 00:00:00
679,680,24607,Savings,89,Dormant,2015-05-03 00:00:00
680,681,55862,Cheque,87,Active,2025-03-13 00:00:00
681,682,66973,Credit,95,Active,2018-01-08 00:00:00
682,683,20015,Credit,190,Active,2021-09-24 00:00:00
683,684,94251,Cheque,26,Active,2016-09-12 00:00:00
684,685,82517,Cheque,63,Active,2015-12-02 00:00:00
685,686,17583,Cheque,40,Dormant,2021-06-08 00:00:00
686,687,78819,Cheque,95,Dormant,2017-11-10 00:00:00
687,688,54737,Cheque,158,Active,2016-01-22 00:00:00
688,689,15440,Cheque,82,Active,2017-09-25 00:00:00
689,690,919,Cheque,177,Active,2016-05-23 00:00:00
690,691,67127,Cheque,102,Active,2025-03-09 00:00:00
691,692,30362,Business,15,Active,2019-09-18 00:00:00
692,693,42722,Savings,125,Active,2019-11-25 00:00:00
693,694,85447,Business,180,Closed,2025-10-31 00:00:00
694,695,27024,Savings,140,Active,2016-02-29 00:00:00
695,696,61909,Business,127,Active,2025-02-16 00:00:00
696,697,13607,Savings,61,Active,2023-07-01 00:00:00
697,698,77487,Savings,145,Active,2020-02-21 00:00:00
698,699,70909,Cheque,125,Dormant,2020-06-30 00:00:00
699,700,63727,Credit,5,Closed,2019-07-23 00:00:00
700,701,77483,Cheque,210,Dormant,2021-07-08 00:00:00
701,702,12920,Cheque,129,Active,2019-09-05 00:00:00
702,703,28253,Cheque,211,Active,2019-12-30 00:00:00
703,704,96584,Cheque,241,Active,2017-04-08 00:00:00
704,705,89167,Cheque,155,Active,2022-07-23 00:00:00
705,706,355,Savings,157,Active,2020-08-02 00:00:00
706,707,40611,Savings,211,Dormant,2019-05-22 00:00:00
707,708,81918,Cheque,68,Active,2024-06-10 00:00:00
708,709,13952,Savings,143,Active,2024-06-26 00:00:00
709,710,77331,Savings,48,Active,2015-02-12 00:00:00
710,711,56918,Savings,46,Active,2021-01-22 00:00:00
711,712,2642,Savings,8,Active,2025-11-27 00:00:00
712,713,87159,Savings,66,Active,2019-07-12 00:00:00
713,714,31193,Business,221,Active,2021-12-20 00:00:00
714,715,40593,Savings,54,Active,2015-06-26 00:00:00
715,716,28440,Credit,31,Active,2018-01-28 00:00:00
716,717,73020,Savings,208,Active,2018-01-31 00:00:00
717,718,33767,Cheque,173,Active,2015-06-18 00:00:00
718,719,61748,Credit,200,Active,2017-04-04 00:00:00
719,720,72773,Cheque,233,Active,2024-10-24 00:00:00
720,721,98290,Cheque,12,Closed,2019-02-13 00:00:00
721,722,45297,Cheque,231,Active,2020-09-02 00:00:00
722,723,36103,Credit,206,Dormant,2025-05-14 00:00:00
723,724,91514,Savings,25,Nan,2025-01-27 00:00:00
724,725,69654,Savings,161,Closed,2019-11-18 00:00:00
725,726,1287,Savings,59,Active,2016-11-26 00:00:00
726,727,83777,Savings,221,Active,2016-12-30 00:00:00
727,728,60788,Savings,67,Active,2018-01-28 00:00:00
728,729,44170,Cheque,102,Active,2021-09-23 00:00:00
729,730,48267,Savings,73,Active,2018-05-12 00:00:00
730,731,72248,Business,37,Active,2019-09-09 00:00:00
731,732,25083,Business,101,Active,2023-05-23 00:00:00
732,733,5339,Cheque,228,Active,2018-08-12 00:00:00
733,734,53147,Cheque,154,Active,2019-05-21 00:00:00
734,735,17807,Cheque,42,Active,2020-11-27 00:00:00
735,736,73389,Savings,37,Active,2015-05-16 00:00:00
736,737,62562,Cheque,47,Active,2021-04-14 00:00:00
737,738,52817,Savings,202,Active,2023-03-23 00:00:00
738,739,50728,Nan,28,Closed,2017-08-08 00:00:00
739,740,60865,Cheque,10,Active,2019-11-08 00:00:00
740,741,83119,Cheque,179,Active,2023-01-31 00:00:00
741,742,80708,Credit,214,Active,2019-11-13 00:00:00
742,743,87923,Savings,48,Dormant,2024-11-18 00:00:00
743,744,86613,Savings,192,Closed,2015-12-15 00:00:00
744,745,70270,Business,125,Active,2015-01-28 00:00:00
745,746,76699,Cheque,3,Active,2023-12-07 00:00:00
746,747,23866,Cheque,229,Dormant,2015-12-25 00:00:00
747,748,10356,Cheque,219,Dormant,2024-12-17 00:00:00
748,749,40928,Savings,159,Active,2016-05-23 00:00:00
749,750,65885,Cheque,127,Active,2020-08-17 00:00:00
750,751,73461,Cheque,199,Active,2021-10-05 00:00:00
751,752,61827,Credit,224,Active,2024-11-13 00:00:00
752,753,33640,Savings,97,Active,2020-05-26 00:00:00
753,754,84486,Savings,65,Active,2018-12-19 00:00:00
754,755,36561,Savings,172,Active,2023-05-26 00:00:00
755,756,48689,Credit,195,Active,2021-11-24 00:00:00
756,757,60403,Credit,68,Active,2018-10-30 00:00:00
757,758,24908,Cheque,218,Dormant,2024-01-15 00:00:00
758,759,26786,Savings,127,Active,2016-12-21 00:00:00
759,760,26770,Savings,55,Active,2021-10-11 00:00:00
760,761,81116,Cheque,47,Active,2023-07-01 00:00:00
761,762,15405,Savings,78,Active,2018-01-21 00:00:00
762,763,83106,Cheque,109,Active,2024-10-05 00:00:00
763,764,99872,Savings,95,Active,2016-03-26 00:00:00
764,765,82427,Savings,175,Active,2019-05-28 00:00:00
765,766,37539,Savings,219,Active,2015-01-20 00:00:00
766,767,99185,Business,126,Active,2015-09-02 00:00:00
767,768,93924,Cheque,214,Active,2020-07-20 00:00:00
768,769,34884,Cheque,132,Active,2015-05-14 00:00:00
769,770,38451,Savings,3,Active,2021-10-22 00:00:00
770,771,81639,Savings,177,Active,2022-10-10 00:00:00
771,772,40207,Savings,235,Active,2020-02-01 00:00:00
772,773,72005,Credit,163,Active,2024-03-31 00:00:00
773,774,43201,Cheque,46,Active,2019-11-21 00:00:00
774,775,81814,Cheque,28,Active,2015-06-10 00:00:00
775,776,45590,Savings,178,Active,2024-07-03 00:00:00
776,777,72104,Savings,49,Active,2021-02-26 00:00:00
777,778,69371,Savings,214,Active,2017-09-23 00:00:00
778,779,86950,Business,95,Active,2025-08-17 00:00:00
779,780,23815,Cheque,49,Active,2018-09-22 00:00:00
780,781,46094,Cheque,1,Dormant,2021-05-27 00:00:00
781,782,65138,Savings,85,Active,2024-10-12 00:00:00
782,783,6152,Savings,17,Active,2016-09-09 00:00:00
783,784,60521,Savings,63,Active,2019-06-15 00:00:00
784,785,966,Savings,158,Active,2022-03-17 00:00:00
785,786,90501,Credit,101,Active,2023-06-26 00:00:00
786,787,210,Cheque,76,Active,2016-07-12 00:00:00
787,788,65371,Credit,91,Active,2022-01-23 00:00:00
788,789,89272,Business,152,Active,2021-11-24 00:00:00
789,790,14588,Cheque,49,Active,2024-09-20 00:00:00
790,791,30912,Savings,11,Active,2024-09-02 00:00:00
791,792,72574,Credit,122,Active,2024-10-09 00:00:00
792,793,18767,Savings,151,Active,2023-05-21 00:00:00
793,794,37598,Cheque,92,Active,2021-06-21 00:00:00
794,795,1862,Savings,222,Active,2024-01-07 00:00:00
795,796,98737,Credit,71,Nan,2019-05-12 00:00:00
796,797,99279,Cheque,62,Active,2022-12-26 00:00:00
797,798,43716,Credit,141,Active,2025-03-14 00:00:00
798,799,70705,Nan,21,Active,2016-09-10 00:00:00
799,800,66626,Cheque,55,Active,2020-04-25 00:00:00
800,801,40510,Cheque,157,Active,2018-09-21 00:00:00
801,802,77447,Business,222,Active,2025-05-17 00:00:00
802,803,38122,Credit,111,Active,2025-06-07 00:00:00
803,804,34120,Business,87,Active,2024-07-08 00:00:00
804,805,28583,Credit,70,Active,2015-09-02 00:00:00
805,806,3024,Cheque,218,Active,2018-01-03 00:00:00
806,807,71652,Cheque,133,Active,2017-02-28 00:00:00
807,808,37393,Credit,52,Active,2019-02-24 00:00:00
808,809,78162,Cheque,143,Active,2016-11-01 00:00:00
809,810,46615,Savings,160,Active,2016-12-13 00:00:00
810,811,82698,Cheque,42,Active,2016-02-11 00:00:00
811,812,83712,Cheque,219,Active,2023-05-09 00:00:00
812,813,57745,Cheque,231,Closed,2023-12-30 00:00:00
813,814,88395,Cheque,107,Active,2020-03-10 00:00:00
814,815,18527,Cheque,31,Active,2017-06-25 00:00:00
815,816,91671,Cheque,152,Dormant,2018-01-04 00:00:00
816,817,16055,Cheque,186,Active,2021-09-28 00:00:00
817,818,55612,Savings,148,Active,2021-04-18 00:00:00
818,819,54291,Business,145,Active,2017-08-13 00:00:00
819,820,13183,Savings,62,Active,2025-01-01 00:00:00
820,821,80279,Credit,153,Active,2024-01-01 00:00:00
821,822,86109,Cheque,190,Closed,2024-12-26 00:00:00
822,823,27011,Savings,210,Active,2022-12-16 00:00:00
823,824,45006,Credit,149,Active,2020-07-20 00:00:00
824,825,21620,Cheque,237,Closed,2015-07-27 00:00:00
825,826,99272,Credit,150,Active,2019-01-28 00:00:00
826,827,67215,Cheque,222,Active,2020-12-18 00:00:00
827,828,40210,Savings,212,Active,2019-01-20 00:00:00
828,829,22218,Business,211,Active,2023-04-30 00:00:00
829,830,47930,Cheque,189,Active,2016-03-16 00:00:00
830,831,11909,Credit,247,Active,2022-12-17 00:00:00
831,832,86022,Cheque,182,Active,2017-01-19 00:00:00
832,833,95420,Savings,7,Active,2020-05-16 00:00:00
833,834,56466,Business,98,Active,2025-11-10 00:00:00
834,835,73000,Savings,227,Active,2024-05-14 00:00:00
835,836,784,Savings,7,Active,2024-09-03 00:00:00
836,837,69461,Cheque,98,Active,2025-03-21 00:00:00
837,838,80293,Savings,150,Active,2020-04-22 00:00:00
838,839,33328,Cheque,109,Active,2021-02-08 00:00:00
839,840,93282,Cheque,44,Active,2019-04-24 00:00:00
840,841,69248,Savings,73,Active,2021-04-28 00:00:00
841,842,2940,Savings,238,Active,2015-03-05 00:00:00
842,843,95780,Cheque,230,Active,2025-12-21 00:00:00
843,844,21906,Credit,180,Active,2022-09-15 00:00:00
844,845,6448,Savings,23,Active,2023-02-06 00:00:00
845,846,37528,Savings,124,Active,2019-11-12 00:00:00
846,847,84606,Savings,57,Active,2020-06-04 00:00:00
847,848,82694,Savings,106,Active,2025-03-29 00:00:00
848,849,62031,Business,56,Active,2020-01-06 00:00:00
849,850,9473,Cheque,238,Active,2025-06-10 00:00:00
850,851,21820,Cheque,38,Dormant,2020-04-25 00:00:00
851,852,88638,Cheque,170,Active,2019-01-26 00:00:00
852,853,60857,Cheque,58,Active,2019-09-01 00:00:00
853,854,3673,Cheque,151,Active,2019-08-06 00:00:00
854,855,15319,Cheque,176,Active,2024-11-01 00:00:00
855,856,93756,Cheque,54,Active,2023-06-29 00:00:00
856,857,58765,Savings,25,Active,2015-01-01 00:00:00
857,858,37220,Credit,45,Active,2015-11-24 00:00:00
858,859,58263,Savings,143,Active,2020-05-13 00:00:00
859,860,47185,Cheque,65,Active,2016-07-14 00:00:00
860,861,72874,Cheque,216,Active,2023-05-01 00:00:00
861,862,69156,Cheque,189,Active,2023-12-07 00:00:00
862,863,52767,Cheque,26,Active,2025-05-09 00:00:00
863,864,51304,Credit,14,Active,2022-02-03 00:00:00
864,865,65207,Credit,89,Active,2019-02-05 00:00:00
865,866,36779,Savings,175,Dormant,2016-10-11 00:00:00
866,867,91999,Savings,225,Active,2024-09-14 00:00:00
867,868,26665,Savings,210,Active,2020-09-12 00:00:00
868,869,62753,Savings,145,Dormant,2016-09-21 00:00:00
869,870,71802,Cheque,151,Active,2019-12-19 00:00:00
870,871,5092,Savings,228,Active,2022-09-03 00:00:00
871,872,58445,Cheque,34,Active,2025-02-06 00:00:00
872,873,41153,Cheque,39,Active,2015-01-29 00:00:00
